country_id,Year,Date,City,AQI,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (ppb),SO2 (ppb),CO (ppm),O3 (ppb),Temperature (°C),Humidity (%),Wind Speed (m/s)
18,2023,22/10/2023,Dubai,111.6414141,145.44,90.04,47.4,14.2,6.11,84.48,15.21,13.25,1.05
15,2023,22/10/2023,Johannesburg,233.8911702,33.1,12.58,60.55,4.73,3.49,170.39,-2.61,29.9,6.75
17,2023,22/10/2023,Seoul,197.4389884,28.12,176.5,20.78,35.24,7.6,22.67,39.91,57.32,10.21
12,2023,22/10/2023,Madrid,108.6717172,22.26,161.39,10.83,7.12,2.17,61.3,16.39,97.63,15.3
12,2023,22/10/2023,Madrid,224.012234,138.22,103.8,50.47,44.64,8.88,137.23,38.86,99.52,11.4
15,2023,22/10/2023,Johannesburg,282.6539362,91.48,13.49,62.24,3.89,8.34,136.58,5.46,26.56,19.03
11,2023,22/10/2023,Mexico City,181.5669125,104.4,140.09,38.87,20.49,5.27,128.38,24.14,19.77,1.11
18,2023,22/10/2023,Dubai,251.5321277,49.12,188.48,75.3,5.23,7.62,165.14,28.38,74.11,13.59
2,2023,22/10/2023,London,95.16309013,134.3,167.76,55.25,33.68,6.3,40.19,39.15,33.21,3.62
9,2023,22/10/2023,Cairo,173.8993678,74,163.33,28.33,15.11,9.77,196.37,24.31,85.22,14.79
7,2023,22/10/2023,Sydney,91.06616162,44.77,114.16,69.37,48.62,7.57,51.85,2.08,42.28,8.48
18,2023,22/10/2023,Dubai,163.1338251,48.53,58.95,86.86,30.17,3.44,189.93,-5.37,55.04,3.76
6,2023,22/10/2023,Tokyo,164.4878947,12.12,32.45,55,16.6,3,29.44,32.71,71.32,11.69
17,2023,22/10/2023,Seoul,295.3238298,62.98,186.3,37.37,37.21,2.54,70.93,11.1,17.16,17.2
9,2023,22/10/2023,Cairo,193.4219178,99.9,115.14,21.36,10.88,7.05,68.7,6.39,32.76,2.41
8,2023,23/10/2023,Rio de Janeiro,224.9601064,98.66,56.63,15.78,17.94,9.57,146.09,15.7,23.82,9.44
17,2023,23/10/2023,Seoul,292.943617,126.63,27.38,16.11,14.85,1.69,76.52,8.08,62.09,7.43
11,2023,23/10/2023,Mexico City,294.6708511,134.14,171.21,65.3,23.48,8.36,126.36,30.8,93.9,6.29
17,2023,23/10/2023,Seoul,245.1181915,6.63,121.18,45.62,37.06,8.77,99.48,31.78,33.61,8.36
19,2023,23/10/2023,Berlin,209.3096809,124.21,25.44,21.92,10.54,7.85,157.12,-3,53.03,19.77
2,2023,23/10/2023,London,156.2924131,10.47,24.16,47.09,16.26,9.48,23.32,34.95,52.44,19.34
12,2023,23/10/2023,Madrid,222.3060638,49.15,53.29,19.84,39.41,4.91,66.94,-7.39,79.43,13.1
19,2023,23/10/2023,Berlin,217.8826596,91.58,109.05,33.6,35.32,0.95,175.75,19.25,48.03,3.33
1,2023,23/10/2023,New York,215.3971277,10.94,22.48,98.14,31.59,6.91,26.99,19.47,72.02,3.05
5,2023,23/10/2023,Paris,228.9306383,124.1,125.48,95.86,33.1,2.9,140.15,18.59,89.79,11.88
4,2023,23/10/2023,Mumbai,264.5179787,51.73,172.2,58.31,43.41,6.68,118.66,3.44,40.17,19.06
17,2023,23/10/2023,Seoul,214.3334043,78.09,26.73,22.02,32.32,5.22,94.26,-1.11,61.35,13.96
14,2023,23/10/2023,Moscow,254.8391489,133.99,193.54,49.1,45.92,9.06,132.52,0.34,99.63,16.47
6,2023,23/10/2023,Tokyo,187.726765,72.07,155.49,72.12,45.88,3.56,128.75,39.98,55.6,18.82
5,2023,23/10/2023,Paris,222.4429787,36.38,15.3,29.93,22.77,8.6,193.3,-9.15,28.49,13.99
13,2023,23/10/2023,Istanbul,243.2224468,73.81,185.85,96.19,3.69,9.43,147.89,38.19,52.92,4.62
4,2023,23/10/2023,Mumbai,185.7642105,44.29,36.24,38.63,15.84,3.17,166.31,19.08,92.98,17.81
7,2023,23/10/2023,Sydney,236.9664894,112.51,113.19,94.21,10.75,8.92,194.94,8.63,73.92,17.54
15,2023,23/10/2023,Johannesburg,172.3021053,65.75,61.24,78.88,9.77,5.54,47.42,17.95,60.19,1.53
8,2023,23/10/2023,Rio de Janeiro,44.4245283,42.43,97.2,12.84,27.15,0.98,126.23,4.46,79.09,17.15
1,2023,23/10/2023,New York,134.6105528,98.72,124.81,27.46,10.27,9.28,122.03,12.55,78.49,9.19
16,2023,23/10/2023,Toronto,274.4601064,52.8,23.61,92.93,20.48,1.02,119.67,25.07,24.11,15.67
1,2023,23/10/2023,Los Angeles,98.01869565,128.78,99.88,39.45,43.78,1.63,113.89,26,11.02,16.92
6,2023,24/10/2023,Tokyo,294.1126596,56.64,14.95,66.71,41.56,1.08,102.12,-9.09,68.48,1.16
1,2023,24/10/2023,New York,96.79767677,114.83,42.06,86.84,40.33,2.25,175.32,2.34,20.85,19.47
11,2023,24/10/2023,Mexico City,258.5674468,131.49,86.17,14.55,4.67,8.15,16.43,28.11,49.47,10.49
11,2023,24/10/2023,Mexico City,82.31373391,148.2,187.68,61.57,19.75,5.39,75.41,17.37,86.38,1.32
15,2023,24/10/2023,Johannesburg,261.0529787,75.32,196.18,47.17,9.66,3.86,197.76,7.35,77.09,10.48
7,2023,24/10/2023,Sydney,202.7693617,89.83,100.8,88.54,30.37,4.88,138.29,6.83,65.53,9.11
2,2023,24/10/2023,London,266.1714894,89.73,61.94,66.57,19.04,2.3,33.49,17.84,73.34,8.49
1,2023,24/10/2023,New York,101.7,76.03,197.22,21.31,19.5,3.92,99.15,-6.31,33.39,7.62
3,2023,24/10/2023,Beijing,197.4441517,34.12,69.2,43.08,26.3,6.09,100.26,25.61,46.17,19.71
3,2023,24/10/2023,Beijing,296.0821277,101.02,107.73,19.09,14.69,9.12,89.51,-3.06,68.72,16.13
19,2023,24/10/2023,Berlin,166.0252898,79.09,49.16,97.02,12.18,0.24,88.05,-4.06,98.89,8.2
17,2023,24/10/2023,Seoul,242.2851064,14.56,122.87,81.85,44.05,6.43,186.75,15.76,86.9,11.48
10,2023,24/10/2023,Bangkok,177.6169652,40.93,102.54,76.8,5.79,9.49,72.29,39.08,93.94,4.44
1,2023,24/10/2023,Los Angeles,185.0160169,60.36,111.72,56.97,25.36,1.18,157.18,33.36,85.76,14.67
8,2023,24/10/2023,Rio de Janeiro,246.8980851,107.83,10.91,12.49,22.44,0.64,91.76,-0.56,89.7,8.14
19,2023,24/10/2023,Berlin,84.99313131,105.56,104.45,79.98,39.75,8.54,124.83,5.33,78.86,5.73
10,2023,24/10/2023,Bangkok,178.019705,79.96,11.9,17.98,15.4,7.02,149.58,12.42,25.27,3.68
14,2023,24/10/2023,Moscow,286.0452128,12.76,123.68,35.14,18.76,3.01,49.93,15.83,73.97,16.29
5,2023,24/10/2023,Paris,220.8315957,11.79,147.53,18.63,25.38,5.34,31.37,-8.57,98.65,16.23
8,2023,24/10/2023,Rio de Janeiro,274.007234,110.43,158.68,31.37,26.65,8.8,160.66,30.25,32.13,5.34
8,2023,24/10/2023,Rio de Janeiro,190.2361433,26.99,50.31,31.69,4.2,1.1,23.79,4.86,96.29,12.09
19,2023,24/10/2023,Berlin,198.8640674,8.49,135.81,13.37,19.5,9.69,163.02,8.05,24.24,15.57
2,2023,24/10/2023,London,297.6408511,59.95,33.71,72.82,49.31,5.45,107.68,2.38,42.58,2.65
1,2023,24/10/2023,Los Angeles,192.5726316,81.45,116.57,88.42,19.65,3.76,167.88,25.95,46.39,7.98
10,2023,24/10/2023,Bangkok,235.0075532,117.45,43.74,27.81,5.3,1.9,194.41,-5.97,84.03,10.57
12,2023,24/10/2023,Madrid,254.9023404,145.45,136.71,88.15,44.68,4.94,21.53,23.74,13.38,11.81
9,2023,24/10/2023,Cairo,184.9131579,143.35,49.8,13.23,23.13,1.68,196.28,15.78,58.47,16.46
9,2023,24/10/2023,Cairo,187.7757895,84.6,89.81,63.98,19.48,4.02,53.94,30.35,51.89,17.38
5,2023,24/10/2023,Paris,174.5034773,119.54,19.49,66.43,45.09,4.47,145.2,18.16,24.91,1.34
7,2023,24/10/2023,Sydney,163.180295,107.05,139.85,44.58,32.74,9.6,40.75,23.97,91.1,7.11
13,2023,24/10/2023,Istanbul,168.674078,121.38,166.75,14.16,5.34,7.08,51.15,-9.19,45.84,10.39
13,2023,24/10/2023,Istanbul,114.3703518,35.37,75.39,56.95,40.94,5.7,71.2,-3.39,24.36,5.53
17,2023,25/10/2023,Seoul,294.9973404,62.2,127.95,88.59,33.15,8.47,149.37,12.76,21.71,3.58
1,2023,25/10/2023,New York,249.9944681,132.34,78.5,60.08,34,2.81,190.91,28.49,54.86,4.95
6,2023,25/10/2023,Tokyo,101.418593,50.16,144.83,57.11,43.48,6.53,100.34,12.6,72.31,19.09
13,2023,25/10/2023,Istanbul,256.0608511,62.11,80.51,75.03,49.78,3.53,74.76,21.14,79.32,6.11
7,2023,25/10/2023,Sydney,216.3555319,84.53,59.02,34.02,27.44,5.78,78.41,-9.5,39.77,1.49
10,2023,25/10/2023,Bangkok,245.9396809,117.5,78.71,65.64,23.42,6.84,172.34,7.16,53.45,14.53
2,2023,25/10/2023,London,191.201686,31.09,136.73,94.96,28.74,6.61,86.46,17.41,75.29,8.67
2,2023,25/10/2023,London,188.5115911,104.15,97.54,51.13,12.71,0.9,21,-8.02,72.34,17.49
11,2023,25/10/2023,Mexico City,215.6814894,123.88,29.62,67.04,8.41,7.46,183.91,8.12,48.95,7.65
19,2023,25/10/2023,Berlin,299.262766,84.31,27.13,81.3,28.83,9.69,86.31,-1.56,51.85,16.22
3,2023,25/10/2023,Beijing,246.792766,81.11,172.29,18.13,14.71,1.82,195.29,27.63,97.19,15.45
10,2023,25/10/2023,Bangkok,263.4226596,95.23,52.87,21.81,28.2,7.55,38.81,31.19,81.87,19.74
3,2023,25/10/2023,Beijing,160.5160169,26.59,93.29,40.64,29.99,2.93,27.33,25.06,69.84,16.85
1,2023,25/10/2023,Los Angeles,195.6415789,123.84,149.92,87.91,7.35,7.98,28.92,12.28,68.17,16.22
1,2023,25/10/2023,Los Angeles,219.9785106,141.12,119.49,77.43,7.07,3.43,22.07,16.72,68.33,11.77
2,2023,25/10/2023,London,164.9926238,48.66,187.62,81.77,2.82,8.73,86.8,-4.16,58.2,17.01
18,2023,25/10/2023,Dubai,216.1764894,14.44,90.4,98.73,22.7,6.25,195.25,14.91,53.19,10.52
19,2023,25/10/2023,Berlin,153.0631579,82.6,131.23,97.66,15.57,4.09,90.8,1.39,54.6,15.1
19,2023,25/10/2023,Berlin,186.286196,79.66,76.51,51.62,16.21,3.3,152.52,37.93,85.34,18.99
10,2023,25/10/2023,Bangkok,246.6769149,22.87,179.96,24.94,39.1,3.52,120.41,22.75,67.26,6.87
18,2023,25/10/2023,Dubai,290.4264894,95.04,50.47,30.98,14.85,1.97,158.28,10.86,12.96,9.64
4,2023,25/10/2023,Mumbai,187.9821053,38.42,116.88,76.25,34.98,0.52,120.58,38.2,29.54,13.12
5,2023,25/10/2023,Paris,154.412961,135.8,106.32,99.08,8.29,7.39,148.67,14.64,45.63,13.39
10,2023,25/10/2023,Bangkok,165.9891465,133.36,112.72,10.39,17.2,9.19,93.55,37.37,78.57,12.63
16,2023,25/10/2023,Toronto,270.8687234,128.15,72.59,11.57,44.06,0.77,27.75,25.05,18.84,0.92
12,2023,25/10/2023,Madrid,152.1863158,35.67,77.35,21.98,30.37,2.96,31.2,29.62,38.99,3.28
15,2023,25/10/2023,Johannesburg,195.2084299,108.58,65.08,58.25,40.04,7.5,199.3,5.62,73.82,2.63
9,2023,25/10/2023,Cairo,283.0541489,49.52,149.52,82.33,19.09,0.17,149.48,15.11,59.99,3.99
1,2023,25/10/2023,New York,176.1195996,73.77,180.83,24.17,30.35,0.59,165.27,-0.89,34.77,14.93
5,2023,25/10/2023,Paris,165.8755532,73.93,11.2,20.41,4.26,4.68,64.74,-7.74,72.35,12.13
11,2023,25/10/2023,Mexico City,295.0394681,124.55,172.9,5.72,33.25,1.79,103.31,23.61,77.44,10.21
17,2023,25/10/2023,Seoul,171.5139094,99.1,73.07,75.47,34.07,6.15,124.02,4.04,46.27,3.65
5,2023,25/10/2023,Paris,81.47253219,56.96,50.33,83.88,35.84,9.5,119.94,23.16,33.25,12.16
1,2023,26/10/2023,New York,239.9470213,79.01,138.87,66.58,35.56,5.06,122.94,31.2,31.32,10.08
1,2023,26/10/2023,New York,111.4236364,9.07,119.2,5.71,9.07,7.57,175.19,-2.99,49.01,4.23
13,2023,26/10/2023,Istanbul,165.5554268,77.8,153.7,12.83,5.22,2.92,42.23,4.62,82.59,8.56
2,2023,26/10/2023,London,181.9644889,45.2,140.01,13.87,30.65,5.46,196.82,-6.45,98.91,10.8
19,2023,26/10/2023,Berlin,290.7319149,143.87,21.9,24.68,34.14,1.61,46.56,19.74,53.06,10.44
1,2023,26/10/2023,New York,252.6906383,80.39,190.31,10.45,21.87,5.06,99.18,4.31,61.49,4.37
12,2023,26/10/2023,Madrid,194.6662803,19.53,142.1,6.62,31.27,1.28,69.22,33.97,30.67,18.93
11,2023,26/10/2023,Mexico City,283.0330851,138.11,198.26,80.84,8.31,9.72,185.33,-0.83,25.89,7.59
3,2023,26/10/2023,Beijing,220.6525532,39.98,47.38,84.35,44.59,4.92,138.44,15.74,83.78,12.57
12,2023,26/10/2023,Madrid,250.4894681,63.85,87.95,40.65,37.31,1.35,31,-3.01,39.97,13.93
18,2023,26/10/2023,Dubai,235.5868085,85.13,109.12,50.33,32.71,2.41,60.45,26.26,99.77,1.23
1,2023,26/10/2023,New York,197.7952582,49.24,48.78,64.88,2.75,8.12,164.89,34.44,85.01,16.38
1,2023,26/10/2023,Los Angeles,263.0224468,96.09,28.28,50.34,33.87,8.49,191.2,37.72,65.39,8.29
16,2023,26/10/2023,Toronto,155.3113804,7.36,189.82,9.25,1.97,4.12,138.84,27.43,48.23,19.69
5,2023,26/10/2023,Paris,218.8410638,60.89,159.67,57.01,13.09,9.55,142.98,10.28,52.75,5.59
17,2023,26/10/2023,Seoul,273.8703191,39.1,176.06,62.84,43.19,9.75,63.4,29.52,91.95,2.45
8,2023,26/10/2023,Rio de Janeiro,162.5142255,115.47,161.74,80.32,42.44,1.28,41.09,9,80.07,13.13
4,2023,26/10/2023,Mumbai,296.6508511,146.13,159.04,11.97,7.63,3.64,78.01,21.15,37.62,6.39
15,2023,26/10/2023,Johannesburg,196.6283456,83.69,141.43,50.52,36.01,4.41,16.65,28.78,28.22,10.22
18,2023,26/10/2023,Dubai,166.2989463,140.07,49.81,30.63,20.02,5.31,28.39,11.84,82.4,19.66
10,2023,26/10/2023,Bangkok,97.452,5.89,42.56,27.02,12.78,0.49,183.89,19.32,22.73,5.87
12,2023,26/10/2023,Madrid,184.9905263,42.24,193.97,80.49,13.15,3.47,124.66,29.53,40.12,2.25
17,2023,26/10/2023,Seoul,284.5496809,132.19,43.56,60.49,6.42,6.2,152.99,18.19,63.33,1.42
6,2023,26/10/2023,Tokyo,235.1655319,82.39,172.68,71.75,40.61,9.98,155.08,35.09,57.39,6.15
1,2023,27/10/2023,Los Angeles,288.4043617,6.91,62.39,19.26,46.12,4.21,131.74,-1.16,53.69,19.76
17,2023,27/10/2023,Seoul,271.0161702,90.09,111.24,60.96,9.15,0.41,114.75,4.34,18.37,16
10,2023,27/10/2023,Bangkok,233.6805319,51.87,112.85,67.89,10.07,3.05,180.71,1,43.66,7.09
11,2023,27/10/2023,Mexico City,262.4010638,112.92,62.37,41.01,28.08,8.56,138.65,-2.7,82.55,13.81
7,2023,27/10/2023,Sydney,285.7819149,29.18,133.12,56.44,49.56,3.58,88.36,8.22,68.04,16.57
14,2023,27/10/2023,Moscow,99.46545455,61.12,100.93,81.24,7.21,1.95,85.26,-1.49,59.58,5.7
3,2023,27/10/2023,Beijing,171.2247629,106.88,155.71,22.87,16.77,7.21,186.16,24.51,52.55,14.65
6,2023,27/10/2023,Tokyo,296.3770213,81.62,155.09,15.9,5.69,5.88,141.81,30.86,65.13,17.91
13,2023,27/10/2023,Istanbul,219.8521277,6.85,73.33,67.62,14.28,7.88,98.27,35.01,23.13,7.52
17,2023,27/10/2023,Seoul,293.196383,30.5,182.24,82.89,48.68,1.44,171.36,24.01,27.75,7.27
1,2023,27/10/2023,New York,123.3331658,44.68,115.3,19.72,21.85,6.4,69.14,30.47,77.9,17.17
11,2023,27/10/2023,Mexico City,232.5430851,110.83,182.42,75.05,23.7,5.25,118.52,21.5,66.22,2.36
6,2023,27/10/2023,Tokyo,295.913617,127.1,122.3,97.51,4.46,3.92,112.47,7.19,44.63,9.29
19,2023,27/10/2023,Berlin,271.5532979,52.03,181.8,45.05,30.12,0.96,155.61,-4.09,96.9,2.49
6,2023,27/10/2023,Tokyo,223.6962766,14.09,130,98.97,38.75,7.14,114.81,30.6,30.99,5.11
5,2023,27/10/2023,Paris,157.4386723,67.63,114.53,15.57,19,0.98,171,36.25,47.74,15.99
8,2023,27/10/2023,Rio de Janeiro,269.4574468,94.89,143.02,58.94,45.28,3.04,172.48,29.39,22.19,5.43
6,2023,27/10/2023,Tokyo,210.278617,12.32,35.22,70.68,7.05,5.33,188.99,11.1,13.55,19.24
2,2023,27/10/2023,London,214.1859574,67.97,114.57,11.57,34.89,1.6,46.13,2.36,94.86,3.01
6,2023,27/10/2023,Tokyo,210.2154255,131.69,18.46,80.88,12.28,6.72,137.03,-8.79,59.32,1.98
16,2023,27/10/2023,Toronto,279.6839362,123.44,170.38,40.66,35.91,0.42,164.3,-6.49,72.19,14.95
19,2023,27/10/2023,Berlin,235.3867021,35.62,23.03,36.6,24.28,7.06,186.5,7.04,70.83,8.8
5,2023,27/10/2023,Paris,157.0863158,94.67,157.82,92.73,17.7,6.92,70.57,33.31,88.85,6.1
17,2023,27/10/2023,Seoul,228.1091489,148.94,108.09,42.54,18.06,7.3,196.56,15.42,91.22,14.24
13,2023,27/10/2023,Istanbul,153.9017914,20.97,152.92,28.24,10.92,1.26,40.09,10.85,65.63,6.57
6,2023,27/10/2023,Tokyo,253.2488298,70.67,63.49,17.6,26.02,6.69,193.54,-0.93,27.35,18.77
18,2023,27/10/2023,Dubai,238.7147872,44.57,19.61,63.23,19.45,2.94,17.09,-4.27,58.04,19.65
3,2023,27/10/2023,Beijing,182.6436842,97.46,151.99,46.55,38.96,9.13,135.95,2.21,80.84,9.47
6,2023,27/10/2023,Tokyo,269.8365957,11.88,143.03,99.41,33.92,3.08,196.12,17.59,27.14,3.03
9,2023,27/10/2023,Cairo,123.6040201,46.02,197.27,13.04,34.29,2.09,172.99,38.24,49.71,9.98
15,2023,27/10/2023,Johannesburg,285.4238298,129,30.94,39.56,20.3,0.19,127.55,18.93,68.85,1.05
4,2023,27/10/2023,Mumbai,207.8141489,112.74,194.97,64.65,40.45,4.33,123.9,-4.64,13.34,15.37
1,2023,28/10/2023,Los Angeles,227.6878723,97.2,44.61,30.82,40.39,1.16,121.94,32.24,79.13,9.11
16,2023,28/10/2023,Toronto,271.0056383,22.33,14.74,12.59,7.26,7.31,191.93,26.79,91.91,0.87
7,2023,28/10/2023,Sydney,195.8478947,119,43.16,22.28,40.99,6.68,126.08,31.49,98.52,10.47
19,2023,28/10/2023,Berlin,178.6083246,28.85,184.13,78.02,24.67,8.21,138.94,15.71,12.66,18
5,2023,28/10/2023,Paris,174.8036842,103.05,139.73,76.82,42.93,3.83,137.1,29.42,85.8,11.89
9,2023,28/10/2023,Cairo,236.2081915,32.08,21.29,25.91,48.77,7.25,169.11,37.8,60.02,1.25
1,2023,28/10/2023,Los Angeles,175.6600632,85.88,165.54,78.32,44.21,8.3,149.28,-1.12,17.49,6.12
8,2023,28/10/2023,Rio de Janeiro,251.0476596,99.81,50.96,24.67,16.28,7.74,165.82,-4.88,11.51,11.44
11,2023,28/10/2023,Mexico City,196.7109589,98.42,172.82,81.2,29.13,1.65,151.28,11.74,89.99,18.62
14,2023,28/10/2023,Moscow,246.782234,83.43,147.22,69.61,1.96,5.25,62.63,24.1,24.44,12.21
10,2023,28/10/2023,Bangkok,209.9837234,92.06,154.41,37.44,48.62,4.31,42.46,3.08,75.43,9.9
9,2023,28/10/2023,Cairo,218.5356383,67.68,23.73,46.13,16.76,2.29,54.02,17.89,43.14,18.29
9,2023,28/10/2023,Cairo,263.9808511,130.44,90.61,53.39,45.24,2.53,81.07,19.08,97.13,5.87
9,2023,28/10/2023,Cairo,189.6939937,13.86,186.83,82.48,2.05,5.42,131.34,16.28,81.79,12.15
13,2023,28/10/2023,Istanbul,267.4669149,6.31,159.18,81.83,27.16,0.16,122.65,4.7,83.4,2.17
16,2023,28/10/2023,Toronto,291.5007447,42.79,186.5,34.72,32.75,4.05,165.8,15.76,19.82,16.22
2,2023,28/10/2023,London,222.1480851,100.03,99.12,61.08,45.02,2.73,172.47,12.99,81.09,16.66
7,2023,28/10/2023,Sydney,235.6921277,108.97,116.63,26.76,24.61,4.68,86.69,21.85,80.63,5.19
15,2023,28/10/2023,Johannesburg,217.7878723,41.57,175.98,72.35,48.9,1.81,95.23,25.9,83.59,0.79
15,2023,28/10/2023,Johannesburg,233.7542553,141.76,173.89,65.3,8.46,6.37,139.43,10.06,25.11,3.26
12,2023,28/10/2023,Madrid,157.2889357,32.55,85.12,73.08,16.32,2.67,103.39,22.15,21.18,4.81
12,2023,28/10/2023,Madrid,246.5821277,36.12,10.06,33.3,36.84,1.83,153.52,-3.2,41.67,10.63
7,2023,28/10/2023,Sydney,264.0019149,144.03,166.8,7.87,45.43,1.04,38.38,24.45,16,1.36
9,2023,28/10/2023,Cairo,248.6885106,15.59,90.06,40.84,2.24,6.63,149.47,30.98,50.36,17.11
9,2023,28/10/2023,Cairo,165.4211802,129.27,131.09,57.8,12.5,9.46,114.53,4.6,23.53,17.63
8,2023,28/10/2023,Rio de Janeiro,169.8771338,103.26,93.34,8.36,17.72,3.68,45.42,37.3,82.9,1.75
13,2023,01/11/2023,Istanbul,243.4646809,19.01,134.42,85.6,33.97,1.13,53.96,35.97,83.82,19.04
17,2023,01/11/2023,Seoul,278.588617,98.83,160.95,35.95,40.91,4.1,154.9,-6.79,48.56,15.46
14,2023,01/11/2023,Moscow,230.3419149,140.02,129.15,89.03,42.95,6.99,142.46,1.01,49.39,16.96
1,2023,01/11/2023,New York,122.3026263,33.81,92.47,6.63,8.96,9.75,184.1,17.77,35.43,7.89
17,2023,01/11/2023,Seoul,230.0996809,60.57,87.32,78.2,20.78,9.39,152.42,20.63,94.11,6.3
9,2023,01/11/2023,Cairo,220.5367021,141.99,120.19,55.38,34.92,6.28,140.15,28.1,98.29,18.08
14,2023,01/11/2023,Moscow,94.53218884,80.95,61.92,5.58,20.95,6.37,108.92,17.17,70.66,6.38
5,2023,01/11/2023,Paris,180.8905163,66.77,121.84,32.45,12.6,4.87,142.68,0.41,88.21,12.04
10,2023,01/11/2023,Bangkok,193.9227608,28.96,165.63,70.76,24.88,9.24,109.8,24.25,68.91,7.83
1,2023,01/11/2023,New York,184.2002107,115.88,17.45,73.6,10.43,1,164.51,0.6,92.47,7.42
9,2023,01/11/2023,Cairo,296.292766,98.15,99.81,74.47,14.02,7.93,128.11,23.87,97.9,19.42
13,2023,01/11/2023,Istanbul,192.8281349,7.63,30.96,83.61,37.47,3.68,38.57,5.04,13.65,11.09
19,2023,01/11/2023,Berlin,249.3520213,89.56,170.27,91.01,1.65,5.43,33.25,3.54,65.91,6.76
2,2023,01/11/2023,London,207.5087234,15.38,109.51,7.48,18.66,2.62,76.93,-2.35,15.21,2.06
17,2023,01/11/2023,Seoul,99.4,12.79,51.83,81.94,22.22,6.65,119.13,35.24,42.84,3.59
6,2023,01/11/2023,Tokyo,151.5111697,45.36,87.63,45.78,12.72,3.33,184.45,14.34,43.47,18
11,2023,01/11/2023,Mexico City,282.1273404,85.94,134.44,56.7,44.14,0.16,17.82,-1.07,80.88,15.56
16,2023,01/11/2023,Toronto,160.6451001,139.27,129.19,18,9.89,1.49,115.08,15.44,25.34,12.46
15,2023,01/11/2023,Johannesburg,210.5629787,104.46,82.41,53.37,7.72,3.56,133.63,-4.99,55.79,0.63
2,2023,01/11/2023,London,283.6228723,58.95,31.93,8.12,27,5.59,183.03,25.11,96.09,1.85
12,2023,01/11/2023,Madrid,252.5010638,74.18,12.09,55.31,1.32,8.28,21.09,3.68,39.33,4.76
19,2023,01/11/2023,Berlin,239.3993617,145.66,34.81,44.97,17.27,8.03,179.67,1.81,89.06,13.59
14,2023,01/11/2023,Moscow,283.2542553,19.59,144.51,41.46,11.74,4.31,133.86,11.31,15.84,4.95
4,2023,01/11/2023,Mumbai,249.8891489,38.72,198.04,45.01,42.7,6.76,29.83,-6.88,55.87,5.69
8,2023,01/11/2023,Rio de Janeiro,236.9664894,25.56,17.67,27.08,38.51,1.04,124.55,14.77,10.27,3.04
11,2023,01/11/2023,Mexico City,204.0753191,32.8,74.9,25.17,3.69,0.75,12.8,20.92,74.08,1.21
17,2023,01/11/2023,Seoul,90.30888889,113.39,102.03,18.38,3.13,6.35,52.54,-0.31,37.39,18.36
2,2023,01/11/2023,London,239.6310638,113.19,106.36,52.21,42.68,0.15,146.32,15.89,85.34,7.53
19,2023,01/11/2023,Berlin,166.717176,119.8,106.51,63.27,47.99,9.76,15.08,18.46,86.74,15.25
1,2023,01/11/2023,New York,262.622234,33.32,100.53,93.26,49.57,0.26,196.48,29.33,61.51,12.17
10,2023,01/11/2023,Bangkok,224.2860638,136.51,125.73,23.14,46.44,8.11,93.16,28.63,30.86,10.01
9,2023,01/11/2023,Cairo,168.5863014,10.21,138.76,62.47,40.04,3.82,151.91,4.52,91.03,0.67
9,2023,01/11/2023,Cairo,205.0021277,21.96,11.84,78.78,44.93,3.95,112.18,-3.31,80.48,17.16
10,2023,01/11/2023,Bangkok,121.755,12.35,46.16,71.8,39.16,9.34,58.95,11.77,93.26,0.81
11,2023,01/11/2023,Mexico City,214.8284043,56.49,125.76,25.65,31.74,1.09,48.71,38.76,14.4,16.22
1,2023,01/11/2023,Los Angeles,82.54108696,138.63,64.39,99.06,32.84,6.7,97.9,35.58,39.12,4.29
7,2023,02/11/2023,Sydney,95.7,99.16,123.33,15.35,26.92,0.99,19.34,-2.16,54.4,7.46
19,2023,02/11/2023,Berlin,217.5351064,87.33,186.95,5.26,12.98,4.48,75.76,17.93,37.55,9.89
16,2023,02/11/2023,Toronto,146.2326633,108.5,188.28,50.15,31.54,5.64,161.45,-7.06,16.57,16.72
9,2023,02/11/2023,Cairo,153.7107482,145.71,110.29,5.42,14,4.12,171.41,11.17,10.18,6.05
12,2023,02/11/2023,Madrid,187.1310526,66.43,130.84,48.31,2.29,4.29,20.05,-5.35,59.9,17.8
18,2023,02/11/2023,Dubai,197.6558483,145.49,107.81,46.85,37.26,5.46,12.15,22.45,54.48,18.38
4,2023,02/11/2023,Mumbai,287.9409574,24.44,74.72,31.8,26.49,3.9,49.23,-2.81,94.21,7.66
4,2023,02/11/2023,Mumbai,195.7041096,138.61,131.02,98.43,48.28,1.31,68.48,23.75,24.35,8.62
12,2023,02/11/2023,Madrid,239.2097872,90.53,34.43,71.21,12.23,2.5,43.68,17.98,62.18,14.76
10,2023,02/11/2023,Bangkok,172.7427819,80.24,39.4,74.62,32.12,3.5,181.96,33.56,37.57,4.29
16,2023,02/11/2023,Toronto,189.9163158,147.71,186.12,60.68,7.16,1.61,105.23,39.04,49.22,17.89
8,2023,02/11/2023,Rio de Janeiro,180.9266596,78.64,36.5,38.24,3.78,7.26,132.26,24.66,17.45,1.29
2,2023,02/11/2023,London,88.79434343,44.2,185.76,21.02,13.75,8.6,131.88,-0.13,66.49,13.73
