Date,City,Country,AQI,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (ppb),SO2 (ppb),CO (ppm),O3 (ppb),Temperature (°C),Humidity (%),Wind Speed (m/s)
2023-08-24,Moscow,Russia,,34.6,16.71,8.23,4.15,9.8,150.22,9.51,46.42,8.36
2023-08-24,Paris,France,,137.57,82.13,35.55,41.77,2.41,13.36,34.64,35.34,7.88
2023-08-24,Cairo,Egypt,,139.7,11.51,9.46,2.11,5.49,90.86,-5.88,49.8,5.74
2023-08-24,Sydney,Australia,,36.67,47.42,28.27,34.14,4.1,61.43,21.92,58.06,5.96
2023-08-24,Beijing,China,,130.77,163.17,70.46,14.58,6.55,33.95,6.25,20.04,15.58
2023-08-24,Johannesburg,South Africa,,9.35,127.61,98.28,32.65,3.81,166.96,27.45,19.53,2.29
2023-08-24,Dubai,UAE,,140.43,165.96,42.78,29.71,4.45,174.55,-7.49,20.03,5.73
2023-08-24,Berlin,Germany,,149.0,61.47,66.91,49.34,0.11,112.05,18.42,69.1,16.93
2023-08-24,Beijing,China,,44.17,88.96,80.35,16.65,6.4,54.96,8.94,21.03,16.69
2023-08-24,Bangkok,Thailand,,138.19,30.06,17.22,14.87,2.19,157.53,0.51,70.39,3.58
2023-08-24,Sydney,Australia,,36.27,12.69,70.68,29.65,7.67,160.42,13.36,76.03,4.0
2023-08-24,Sydney,Australia,,93.43,65.93,65.26,25.55,4.23,83.2,6.36,26.68,14.31
2023-08-24,Tokyo,Japan,,96.33,165.98,76.08,40.75,0.26,99.8,27.89,18.63,6.65
2023-08-24,Seoul,South Korea,,109.68,112.18,61.12,13.29,5.61,182.26,32.95,10.73,15.41
2023-08-25,Cairo,Egypt,,52.23,104.55,48.93,19.28,0.32,96.44,28.11,56.84,6.83
2023-08-25,Bangkok,Thailand,,123.48,166.1,26.02,43.43,2.17,185.98,10.34,29.14,13.28
2023-08-25,Los Angeles,USA,,79.26,144.61,80.57,23.69,8.58,185.51,3.12,77.46,4.96
2023-08-25,Los Angeles,USA,,46.98,74.77,21.98,3.2,4.15,102.16,0.8,40.84,7.24
2023-08-25,Sydney,Australia,,114.49,106.35,80.79,33.36,1.93,159.16,21.64,53.5,0.56
2023-08-25,Johannesburg,South Africa,,124.49,184.5,72.08,44.32,9.06,196.98,5.24,84.16,12.63
2023-08-25,Tokyo,Japan,,59.46,171.85,56.5,5.61,6.49,114.47,8.37,72.63,6.81
2023-08-25,Moscow,Russia,,51.08,88.18,78.61,18.94,6.1,54.02,37.7,93.93,2.83
2023-08-25,Toronto,Canada,,22.66,61.75,62.44,17.0,1.15,131.35,37.13,35.96,4.81
2023-08-25,Johannesburg,South Africa,,27.9,83.34,42.41,29.53,7.44,145.46,24.65,72.68,11.66
2023-08-25,Seoul,South Korea,,78.53,27.75,21.77,49.22,8.6,189.23,30.83,56.76,15.07
2023-08-25,Sydney,Australia,,32.42,112.69,60.38,6.09,2.9,49.64,-5.98,24.86,13.28
2023-08-25,Rio de Janeiro,Brazil,,141.57,92.14,49.93,39.22,2.2,99.0,27.04,14.04,11.9
2023-08-25,Bangkok,Thailand,,35.82,116.32,55.16,35.47,0.99,65.58,5.16,59.45,6.99
2023-08-25,Istanbul,Turkey,,80.33,121.85,31.25,18.42,6.31,82.72,4.96,35.43,0.73
2023-08-25,Madrid,Spain,,118.41,182.45,58.24,22.39,7.68,125.01,14.24,14.72,12.11
2023-08-25,Berlin,Germany,,118.58,79.38,76.34,15.38,8.02,79.64,7.69,41.62,12.3
2023-08-25,Beijing,China,,123.2,198.15,32.03,20.29,7.33,124.5,8.39,45.6,8.41
2023-08-25,Johannesburg,South Africa,,112.21,14.73,56.38,24.06,6.35,52.41,32.5,22.97,13.54
2023-08-25,Sydney,Australia,,5.93,107.2,67.98,20.84,7.75,107.66,19.98,56.87,19.74
2023-08-25,Mexico City,Mexico,,55.88,16.18,20.99,43.66,8.83,171.0,8.99,78.75,1.35
2023-08-25,New York,USA,,96.55,93.99,13.96,37.34,8.47,66.17,35.68,65.26,12.74
2023-08-25,Berlin,Germany,,10.53,89.38,89.8,43.92,3.08,108.77,11.27,42.01,16.31
2023-08-25,Berlin,Germany,,103.46,103.63,59.79,2.46,7.29,194.69,22.26,55.13,7.91
2023-08-25,Bangkok,Thailand,,20.5,91.96,56.48,2.85,1.48,41.52,13.3,33.0,3.26
2023-08-25,Mumbai,India,,15.09,110.74,42.5,31.0,6.8,152.11,12.75,20.29,11.1
2023-08-25,London,UK,,142.6,77.88,27.13,38.25,0.95,34.69,-8.17,63.62,19.45
2023-08-25,Cairo,Egypt,,142.99,89.33,80.85,32.09,5.93,181.1,22.91,70.15,6.17
2023-08-25,Moscow,Russia,,42.04,164.67,29.33,45.11,7.49,105.78,24.87,55.83,13.74
2023-08-25,Mumbai,India,,84.92,192.83,22.36,34.53,9.08,197.7,6.85,97.55,5.38
2023-08-25,Berlin,Germany,,61.54,145.38,38.73,9.93,0.72,142.71,-6.01,69.16,11.27
2023-08-25,Sydney,Australia,,141.92,150.83,54.33,32.05,3.15,55.72,-7.08,18.14,4.4
2023-08-25,Mumbai,India,,89.97,197.97,72.19,2.57,4.57,132.91,17.28,64.96,1.5
2023-08-25,Mumbai,India,,145.45,28.41,87.64,2.39,6.85,191.65,14.96,41.87,6.77
2023-08-25,London,UK,,24.18,126.92,41.98,16.91,1.94,151.92,38.81,53.13,10.83
2023-08-26,Dubai,UAE,,138.93,22.56,48.04,15.52,2.93,103.01,39.73,51.1,9.1
2023-08-26,Sydney,Australia,,119.29,34.86,93.11,20.66,7.48,29.78,25.94,29.23,2.12
2023-08-26,Istanbul,Turkey,,34.45,117.99,64.68,11.66,5.27,115.38,36.89,20.19,9.3
2023-08-26,Johannesburg,South Africa,,108.11,100.83,76.6,7.85,7.15,139.61,30.44,56.12,7.26
2023-08-26,Istanbul,Turkey,,33.24,52.68,68.82,26.64,1.21,185.13,-1.02,86.01,4.91
2023-08-26,Berlin,Germany,,55.18,177.87,10.85,3.29,1.08,174.51,30.98,63.72,9.24
2023-08-26,Paris,France,,121.29,162.22,41.39,11.09,0.37,67.91,31.54,50.35,7.57
2023-08-26,Istanbul,Turkey,,67.38,30.76,49.41,7.46,6.61,134.24,27.03,67.74,12.78
2023-08-26,Beijing,China,,10.66,11.49,18.7,1.68,8.53,47.57,-8.47,26.08,12.51
2023-08-26,Beijing,China,,113.72,160.1,30.2,14.61,9.59,63.21,13.9,39.04,19.92
2023-08-26,Paris,France,,7.66,181.82,63.09,5.55,6.88,128.35,28.47,97.92,7.94
2023-08-26,Bangkok,Thailand,,91.48,146.71,73.79,17.95,3.3,66.59,37.89,70.78,10.96
2023-08-26,New York,USA,,7.15,82.59,33.29,38.53,7.39,92.9,12.72,70.96,16.86
2023-08-26,Paris,France,,38.28,142.17,88.8,49.28,1.02,37.29,26.47,57.53,18.19
2023-08-26,Tokyo,Japan,,36.27,19.46,37.29,36.38,0.23,128.93,12.08,86.63,1.38
2023-08-26,Johannesburg,South Africa,,55.76,31.43,66.39,16.09,8.35,198.2,11.24,88.63,6.89
2023-08-26,Beijing,China,,132.55,118.92,62.0,39.99,7.84,172.77,19.55,81.34,5.78
2023-08-26,Sydney,Australia,,71.98,101.29,9.06,4.55,1.29,184.53,25.82,96.56,10.12
2023-08-26,Moscow,Russia,,51.38,117.81,95.35,21.32,3.67,106.72,-5.55,89.46,14.7
2023-08-26,Mumbai,India,,130.65,27.42,55.79,12.96,0.2,70.15,-1.16,51.45,4.39
2023-08-26,Johannesburg,South Africa,,69.03,180.01,21.09,11.5,0.19,49.26,39.73,67.6,1.11
2023-08-26,Mexico City,Mexico,,55.36,37.41,52.1,44.15,6.46,138.23,36.2,36.17,16.04
2023-08-26,Beijing,China,,35.75,49.96,40.69,4.99,4.2,106.31,28.7,39.46,4.76
2023-08-26,Paris,France,,52.34,193.14,11.19,26.78,6.27,174.91,13.22,28.94,5.53
2023-08-26,Istanbul,Turkey,,35.33,158.18,7.3,21.31,1.64,142.7,12.15,21.18,15.2
2023-08-26,Moscow,Russia,,48.1,55.19,18.02,1.36,9.06,132.05,32.83,72.69,1.92
2023-08-26,Toronto,Canada,,7.1,192.06,57.85,40.9,3.19,112.93,16.13,40.96,6.5
2023-08-26,Tokyo,Japan,,46.14,192.82,61.9,38.41,6.07,101.84,21.62,17.61,2.36
2023-08-26,Mumbai,India,,97.03,136.86,80.84,43.63,6.06,52.75,27.1,45.12,3.36
2023-08-26,Bangkok,Thailand,,117.57,195.07,19.4,30.81,7.17,138.25,-9.35,33.0,16.88
2023-08-26,Seoul,South Korea,,80.08,49.7,69.24,17.55,2.23,111.12,-1.45,67.84,10.21
2023-08-26,Seoul,South Korea,,18.79,106.85,87.69,20.98,6.01,59.64,25.14,95.77,8.5
2023-08-26,Istanbul,Turkey,,134.78,172.3,44.24,6.82,4.22,186.27,39.34,11.26,6.84
2023-08-26,Toronto,Canada,,13.18,123.15,24.65,7.57,6.33,191.07,2.2,74.18,9.33
2023-08-26,Toronto,Canada,,105.44,139.47,96.91,37.88,5.43,40.52,17.14,90.43,14.25
2023-08-26,Rio de Janeiro,Brazil,,109.35,25.85,88.61,2.38,6.91,84.41,-6.05,76.28,15.6
2023-08-26,Paris,France,,29.04,97.03,62.89,4.93,3.78,51.99,13.19,80.68,12.05
2023-08-27,Johannesburg,South Africa,,26.4,40.52,12.71,44.72,5.7,49.45,2.83,46.12,10.14
2023-08-27,Cairo,Egypt,,77.55,134.74,77.82,36.34,1.04,71.6,39.83,28.09,7.25
2023-08-27,New York,USA,,14.29,180.35,42.39,41.66,7.96,10.16,34.33,49.94,18.57
2023-08-27,Rio de Janeiro,Brazil,,60.15,77.22,18.71,28.61,9.43,113.65,6.49,40.51,16.89
2023-08-27,London,UK,,29.51,156.75,86.9,24.3,1.21,74.91,15.25,39.16,10.12
2023-08-27,Toronto,Canada,,106.88,191.9,67.29,40.05,8.06,198.43,32.62,94.17,2.49
2023-08-27,Toronto,Canada,,84.05,37.47,90.37,15.47,3.9,139.36,-6.95,97.06,13.72
2023-08-27,Johannesburg,South Africa,,124.78,131.59,42.81,41.34,1.49,195.43,12.78,29.15,19.26
2023-08-27,Moscow,Russia,,88.42,144.66,39.08,34.0,1.39,15.8,14.08,81.38,15.87
2023-08-27,Beijing,China,,37.82,173.62,40.96,37.58,6.75,97.05,5.18,76.13,16.15
2023-08-27,Cairo,Egypt,,112.17,87.13,25.46,9.29,2.81,161.64,0.23,49.63,14.9
2023-08-27,Moscow,Russia,,117.29,78.12,53.9,4.66,8.33,97.52,9.11,48.17,6.25
2023-08-27,Johannesburg,South Africa,,97.41,152.25,45.77,43.45,7.17,15.71,14.26,78.1,7.68
2023-08-27,Rio de Janeiro,Brazil,,103.55,61.16,83.82,1.03,1.21,95.06,29.34,97.0,15.82
2023-08-27,Berlin,Germany,,38.04,181.62,35.41,46.9,3.2,197.32,-0.91,94.7,6.17
2023-08-27,Mumbai,India,,95.75,57.64,26.91,40.69,6.06,53.68,26.62,68.33,8.42
2023-08-27,New York,USA,,145.3,129.93,23.34,8.61,3.56,62.99,24.64,44.42,9.72
2023-08-27,Sydney,Australia,,129.58,78.19,5.68,2.52,7.19,71.06,-8.05,64.83,15.38
2023-08-27,Berlin,Germany,,17.32,41.38,85.55,2.65,4.92,31.28,-9.27,59.57,12.64
2023-08-27,Madrid,Spain,,92.21,98.02,40.7,44.97,0.36,171.0,-2.04,72.52,18.23
2023-08-27,Rio de Janeiro,Brazil,,86.19,90.55,64.88,9.78,1.88,153.17,10.23,32.46,6.7
2023-08-27,Rio de Janeiro,Brazil,,113.75,75.72,67.04,37.93,5.22,92.28,34.66,89.22,8.19
2023-08-27,Paris,France,,141.11,72.2,39.59,1.21,3.59,19.75,-4.92,24.51,6.73
2023-08-27,Istanbul,Turkey,,142.81,68.03,65.42,11.45,0.54,143.41,10.87,51.59,13.29
2023-08-27,Berlin,Germany,,47.82,144.87,41.19,34.99,0.65,193.95,5.98,15.71,10.32
2023-08-27,New York,USA,,85.05,58.04,72.89,36.42,7.58,129.05,19.15,42.27,18.92
2023-08-27,Seoul,South Korea,,44.57,17.07,13.14,42.96,4.06,148.03,2.27,28.77,7.18
2023-08-27,Paris,France,,98.09,41.07,84.74,35.46,3.58,44.93,20.56,37.34,16.42
2023-08-28,Mexico City,Mexico,,73.03,22.93,60.78,35.89,1.81,143.12,14.46,40.47,2.13
2023-08-28,Cairo,Egypt,,112.98,39.17,43.48,8.52,8.66,91.47,34.32,66.39,8.21
2023-08-28,Los Angeles,USA,,62.64,167.09,37.68,8.91,4.21,10.67,23.97,33.06,15.09
2023-08-28,Madrid,Spain,,69.79,174.72,54.56,48.83,2.53,195.74,26.25,50.06,3.12
2023-08-28,Mexico City,Mexico,,112.33,107.32,7.88,26.34,9.63,118.51,35.0,70.74,17.87
2023-08-28,Mumbai,India,,10.84,125.93,44.05,7.14,9.29,26.17,-0.79,54.04,11.17
2023-08-28,Dubai,UAE,,131.67,140.24,31.78,38.21,4.2,169.39,39.15,72.71,19.37
2023-08-28,Rio de Janeiro,Brazil,,99.68,107.09,57.78,40.58,6.96,174.56,33.36,96.29,5.47
2023-08-28,Sydney,Australia,,47.96,48.09,67.42,46.29,0.63,26.0,16.8,15.12,7.07
2023-08-28,Dubai,UAE,,125.46,83.34,85.02,11.5,3.17,165.78,32.53,99.3,19.28
2023-08-28,Mumbai,India,,109.82,143.14,94.96,5.24,6.24,176.76,6.62,64.36,2.12
2023-08-28,Bangkok,Thailand,,32.92,76.18,31.25,27.44,4.14,47.42,2.85,69.91,17.62
2023-08-28,Cairo,Egypt,,63.58,161.11,38.27,16.93,5.17,44.96,-0.51,91.76,11.37
2023-08-28,Dubai,UAE,,69.32,46.74,44.64,9.83,9.72,10.25,-0.46,78.57,16.26
2023-08-28,Paris,France,,107.63,161.68,34.77,35.25,4.96,69.0,32.87,22.51,6.6
2023-08-28,Toronto,Canada,,40.46,140.87,37.25,32.64,9.31,63.54,10.31,41.51,7.27
2023-08-28,Toronto,Canada,,116.05,171.38,67.17,49.17,4.02,71.33,10.27,53.49,14.74
2023-08-28,Rio de Janeiro,Brazil,,34.78,67.46,86.77,33.87,3.69,103.01,-7.39,11.07,4.39
2023-08-28,Berlin,Germany,,131.45,62.42,27.96,35.89,7.34,134.83,32.47,29.08,7.94
2023-08-28,Seoul,South Korea,,37.15,194.88,71.13,20.28,1.42,61.63,14.51,78.75,13.1
2023-08-28,Sydney,Australia,,136.01,91.74,7.45,24.02,9.19,99.55,24.94,11.09,15.1
2023-08-28,Johannesburg,South Africa,,96.46,10.56,61.61,49.88,2.86,89.25,20.95,16.68,5.29
2023-08-28,Istanbul,Turkey,,134.62,165.45,83.39,39.7,5.1,41.31,11.75,51.71,2.71
2023-08-28,Beijing,China,,42.39,84.15,24.82,45.99,0.41,61.13,9.72,78.62,19.0
2023-08-28,Toronto,Canada,,41.38,191.02,63.26,10.55,4.22,144.52,-9.06,33.28,9.64
2023-08-28,Mumbai,India,,65.36,133.71,67.95,22.34,7.46,156.39,-4.71,57.95,13.95
2023-08-28,Cairo,Egypt,,84.59,81.23,67.97,18.78,6.82,99.25,36.61,99.02,10.28
2023-08-28,Cairo,Egypt,,97.6,24.96,64.2,37.82,8.67,194.85,7.0,33.5,6.18
2023-08-28,Rio de Janeiro,Brazil,,78.98,168.22,17.9,43.32,1.58,61.57,20.71,93.6,13.26
2023-08-28,Rio de Janeiro,Brazil,,118.41,34.08,38.35,8.06,8.52,119.38,35.59,15.54,17.72
2023-08-28,Mumbai,India,,31.72,72.52,95.86,11.25,0.51,169.17,23.12,94.46,5.26
2023-08-28,Seoul,South Korea,,51.45,130.95,63.16,37.13,5.61,113.48,8.5,68.46,4.74
2023-08-28,Seoul,South Korea,,144.85,86.72,71.64,3.9,3.49,163.04,28.09,64.4,17.22
2023-08-28,London,UK,,138.95,178.92,53.15,5.0,2.0,160.46,-8.42,57.02,8.61
2023-09-01,Berlin,Germany,,146.4,11.54,88.57,36.32,3.51,26.03,35.71,56.57,12.9
2023-09-01,London,UK,,118.79,24.92,25.62,18.19,7.92,40.73,12.34,53.09,16.41
2023-09-01,Toronto,Canada,,73.59,88.14,47.23,48.5,4.26,154.96,-9.95,47.9,6.49
2023-09-01,Paris,France,,33.27,158.09,9.74,40.23,4.54,74.53,37.38,59.92,1.0
2023-09-01,Johannesburg,South Africa,,37.59,43.2,76.5,37.1,2.74,46.67,8.46,97.17,0.87
2023-09-01,Istanbul,Turkey,,20.37,159.92,30.59,45.4,4.91,72.99,39.57,94.78,16.01
2023-09-01,Rio de Janeiro,Brazil,,52.31,99.65,41.49,25.44,3.42,11.84,30.72,33.49,8.81
2023-09-01,Moscow,Russia,,87.09,81.57,93.56,45.0,9.26,101.35,32.09,69.37,10.09
2023-09-01,Beijing,China,,92.08,193.44,57.69,23.22,6.92,50.11,23.51,62.74,1.23
2023-09-01,Sydney,Australia,,100.04,66.57,12.66,4.09,3.88,90.5,34.06,30.0,11.35
2023-09-01,Toronto,Canada,,130.09,199.73,55.78,15.37,9.38,145.15,12.75,40.29,9.86
2023-09-01,Seoul,South Korea,,45.96,57.37,32.96,40.21,1.48,134.65,31.04,65.75,2.41
2023-09-01,Bangkok,Thailand,,65.33,122.95,65.23,15.58,6.74,196.13,0.11,73.15,7.41
2023-09-01,Mexico City,Mexico,,131.44,15.22,41.9,31.11,3.4,192.36,16.06,65.7,4.65
2023-09-01,Cairo,Egypt,,89.07,12.78,92.97,46.85,5.32,186.75,35.27,13.06,5.95
2023-09-01,Mumbai,India,,89.4,50.25,81.54,39.27,3.54,93.17,-1.33,22.36,12.16
2023-09-01,Bangkok,Thailand,,119.55,141.8,62.27,1.31,1.28,193.71,19.3,73.96,18.25
2023-09-01,Toronto,Canada,,117.69,160.3,35.18,22.46,3.75,146.06,15.4,27.33,1.39
2023-09-01,Toronto,Canada,,71.59,91.82,8.44,23.23,4.79,83.36,37.68,12.82,1.62
2023-09-01,Rio de Janeiro,Brazil,,138.0,19.1,66.44,6.85,4.97,155.88,36.3,52.56,8.42
2023-09-01,Sydney,Australia,,122.7,94.48,75.75,20.26,1.92,138.13,28.61,63.78,4.62
2023-09-01,Beijing,China,,99.54,132.13,48.01,36.05,5.44,80.44,0.99,10.95,11.16
2023-09-01,Johannesburg,South Africa,,58.21,113.36,95.23,6.27,3.41,17.93,-5.55,85.46,16.4
2023-09-01,Moscow,Russia,,147.64,177.62,25.7,7.75,1.88,96.98,12.11,10.43,14.02
2023-09-01,Toronto,Canada,,39.2,113.91,18.9,33.56,6.69,50.95,-2.97,60.69,12.84
2023-09-01,Dubai,UAE,,146.86,37.43,29.9,22.5,9.76,121.08,39.66,67.63,15.58
2023-09-01,Los Angeles,USA,,64.88,173.95,73.25,41.59,9.19,192.19,-3.57,47.09,6.23
2023-09-02,New York,USA,,98.15,84.56,76.67,34.25,8.0,97.04,-2.87,60.12,12.53
2023-09-02,Madrid,Spain,,45.75,82.01,62.23,26.44,3.54,111.87,32.08,25.25,18.25
2023-09-02,New York,USA,,70.13,64.9,74.98,25.02,2.42,195.0,18.04,46.16,9.51
2023-09-02,Mumbai,India,,144.44,36.36,39.75,37.43,9.1,156.92,-3.98,83.27,2.58
2023-09-02,Tokyo,Japan,,72.55,121.72,20.62,18.57,9.76,70.66,8.34,41.49,7.91
2023-09-02,Moscow,Russia,,73.14,172.75,61.8,17.91,8.12,143.55,7.48,15.15,12.04
2023-09-02,Los Angeles,USA,,30.18,74.31,20.11,26.39,6.67,41.32,34.46,69.1,8.84
2023-09-02,Tokyo,Japan,,97.76,22.11,25.13,21.44,5.11,167.49,27.96,11.6,11.94
2023-09-02,New York,USA,,83.47,81.54,55.78,16.01,6.41,154.79,28.1,34.89,19.65
2023-09-02,Mumbai,India,,31.35,58.2,75.17,15.35,3.41,63.75,36.62,64.37,3.85
2023-09-02,Sydney,Australia,,122.54,85.36,74.59,28.42,0.16,138.6,-2.62,80.41,18.78
2023-09-02,London,UK,,36.34,165.77,45.78,22.4,1.89,117.15,36.05,91.17,7.46
2023-09-02,Dubai,UAE,,100.62,176.84,91.06,2.43,2.15,177.75,8.13,12.54,10.06
2023-09-02,Mexico City,Mexico,,69.77,156.52,39.14,16.05,1.57,142.14,0.06,56.5,11.44
2023-09-02,New York,USA,,42.69,67.81,72.62,28.31,4.16,136.21,1.09,68.06,13.17
2023-09-02,Toronto,Canada,,91.66,156.67,36.43,31.36,5.46,90.59,22.58,81.09,12.69
2023-09-02,Seoul,South Korea,,69.95,150.74,8.85,26.84,5.4,120.48,-1.01,50.78,8.17
2023-09-02,Sydney,Australia,,44.14,173.54,55.14,11.35,7.25,27.23,22.05,46.55,1.8
2023-09-02,Los Angeles,USA,,12.96,46.22,73.17,44.63,8.43,115.88,14.76,89.7,5.98
2023-09-02,Toronto,Canada,,43.52,113.65,52.71,24.22,5.26,189.56,34.08,89.48,10.07
2023-09-02,Rio de Janeiro,Brazil,,91.44,76.78,38.09,21.45,7.82,92.04,11.45,58.41,15.46
2023-09-02,Madrid,Spain,,97.31,133.22,13.52,5.12,5.83,42.1,27.07,71.47,3.0
2023-09-02,Rio de Janeiro,Brazil,,76.85,40.3,8.8,1.04,2.76,79.89,6.0,94.56,13.24
2023-09-02,Bangkok,Thailand,,45.01,33.18,64.6,16.98,5.16,110.59,15.26,90.87,14.0
2023-09-02,Mexico City,Mexico,,53.46,178.32,67.87,43.29,4.11,180.68,18.14,23.26,1.54
2023-09-02,Dubai,UAE,,51.15,14.27,50.73,11.48,9.35,68.79,8.83,63.41,6.76
2023-09-02,Los Angeles,USA,,22.38,125.29,5.96,3.82,9.07,157.24,34.64,54.55,6.13
2023-09-02,Mumbai,India,,68.91,20.98,46.55,42.5,8.81,128.06,33.47,69.19,5.59
2023-09-02,Bangkok,Thailand,,116.03,198.89,28.25,27.41,9.86,53.89,14.66,79.86,6.54
2023-09-03,Dubai,UAE,,31.28,11.9,99.37,22.92,0.21,106.01,7.18,80.38,15.96
2023-09-03,Moscow,Russia,,135.85,32.58,37.55,30.9,8.39,70.27,36.42,49.86,19.96
2023-09-03,Beijing,China,,107.12,24.35,77.52,37.64,9.27,154.54,8.04,60.74,16.66
2023-09-03,London,UK,,41.48,68.99,68.53,14.45,7.05,164.58,20.58,33.89,16.03
2023-09-03,Paris,France,,18.72,74.36,65.09,37.7,3.86,167.04,25.02,45.9,0.76
2023-09-03,Johannesburg,South Africa,,104.97,26.87,94.76,27.22,9.42,47.66,19.69,55.02,18.11
2023-09-03,Paris,France,,101.21,70.07,43.33,28.93,4.19,20.25,-8.26,72.42,6.54
2023-09-03,Berlin,Germany,,19.8,11.2,47.34,27.35,8.54,155.33,37.15,86.17,14.92
2023-09-03,Los Angeles,USA,,8.98,156.08,29.73,14.88,4.08,127.52,-9.7,44.04,1.54
2023-09-03,Mexico City,Mexico,,97.06,178.98,90.62,43.13,7.31,108.88,31.54,49.36,7.92
2023-09-03,Moscow,Russia,,68.82,74.8,35.12,3.13,7.45,185.35,22.96,27.26,13.28
2023-09-03,Mexico City,Mexico,,50.75,109.41,15.89,46.98,0.48,33.76,-2.26,97.38,14.95
2023-09-03,Rio de Janeiro,Brazil,,9.73,93.74,52.52,1.15,0.48,54.43,21.11,90.7,10.75
2023-09-03,Los Angeles,USA,,99.89,57.54,66.51,42.76,5.6,97.96,23.04,45.87,15.52
2023-09-03,Istanbul,Turkey,,18.46,165.12,66.34,40.73,1.36,199.9,8.34,47.48,11.34
2023-09-03,Los Angeles,USA,,56.85,72.67,70.79,49.33,3.23,105.48,6.52,74.67,1.56
2023-09-03,Madrid,Spain,,68.4,31.68,34.77,40.43,2.93,185.3,38.11,74.2,5.27
2023-09-03,Seoul,South Korea,,108.45,150.62,26.54,33.42,3.66,26.07,-8.85,28.52,7.85
2023-09-03,Tokyo,Japan,,10.05,71.94,18.8,17.93,5.48,195.37,1.84,11.51,12.05
2023-09-03,Moscow,Russia,,55.66,131.52,69.34,44.42,9.48,126.36,36.34,52.88,12.23
2023-09-03,Tokyo,Japan,,69.17,186.17,91.45,31.13,5.3,56.94,3.74,15.33,11.5
2023-09-03,Johannesburg,South Africa,,109.39,111.95,29.45,29.86,7.78,21.44,38.82,28.1,5.22
2023-09-03,Madrid,Spain,,13.18,178.8,70.37,2.41,5.76,98.21,4.15,50.9,4.03
2023-09-03,Mexico City,Mexico,,139.8,168.81,45.24,39.36,8.69,10.42,31.28,12.16,11.84
2023-09-03,Bangkok,Thailand,,34.1,51.22,9.9,33.23,7.55,95.97,-5.44,88.39,18.41
2023-09-04,Madrid,Spain,,97.22,171.14,14.01,17.71,6.26,141.36,16.34,70.16,12.57
2023-09-04,Sydney,Australia,,133.74,42.49,56.64,32.33,9.72,102.66,4.82,82.18,18.07
2023-09-04,London,UK,,149.02,40.6,66.24,48.63,1.88,188.11,20.63,85.96,12.35
2023-09-04,Cairo,Egypt,,113.13,196.42,75.01,27.82,1.86,135.44,30.27,87.22,8.1
2023-09-04,Toronto,Canada,,90.79,77.01,90.98,36.64,6.86,77.17,35.62,72.25,13.84
2023-09-04,Moscow,Russia,,64.4,157.34,42.39,49.05,9.48,83.5,1.19,77.56,18.89
2023-09-04,New York,USA,,118.36,156.55,5.93,30.17,9.69,168.82,6.81,61.61,10.6
2023-09-04,Mexico City,Mexico,,81.36,25.51,59.67,20.08,2.77,136.83,32.42,29.39,8.9
2023-09-04,Mexico City,Mexico,,65.17,182.6,29.42,35.29,7.27,167.45,1.01,83.2,5.87
2023-09-04,Cairo,Egypt,,127.48,45.06,43.33,37.4,6.71,60.74,29.53,75.78,2.05
2023-09-04,Paris,France,,126.71,90.92,55.74,33.34,4.78,74.47,-9.6,76.21,16.53
2023-09-04,Johannesburg,South Africa,,54.15,194.37,15.16,4.11,8.74,110.36,22.55,28.97,16.86
2023-09-04,Mumbai,India,,57.77,164.4,53.97,24.53,9.45,99.81,-3.06,20.26,8.92
2023-09-04,Mumbai,India,,88.44,32.99,23.79,13.43,9.24,114.78,28.18,40.26,17.46
2023-09-04,Los Angeles,USA,,9.46,192.01,32.98,19.79,2.7,179.38,37.28,63.8,17.57
2023-09-04,Cairo,Egypt,,134.54,86.97,24.17,45.32,3.53,117.2,-0.56,41.7,5.7
2023-09-04,Cairo,Egypt,,29.59,159.86,49.87,39.27,9.54,80.08,4.32,27.26,15.69
2023-09-04,Berlin,Germany,,92.8,84.18,55.56,42.57,0.91,24.8,35.23,44.61,10.37
2023-09-04,Sydney,Australia,,30.41,192.76,11.31,40.88,1.72,16.17,4.98,85.4,8.14
2023-09-04,Sydney,Australia,,16.2,84.88,73.7,3.87,7.15,160.87,-8.12,66.2,11.33
2023-09-04,New York,USA,,111.03,161.78,93.62,22.88,6.15,116.51,24.21,18.19,3.14
2023-09-04,Mumbai,India,,48.1,44.86,87.04,19.36,0.17,148.11,15.91,41.07,4.84
2023-09-04,Paris,France,,64.83,79.76,98.2,43.42,7.97,39.58,6.73,83.99,9.98
2023-09-04,Rio de Janeiro,Brazil,,17.55,107.71,11.85,31.7,1.68,74.95,-9.06,80.91,3.85
2023-09-04,Mumbai,India,,138.89,88.18,27.59,7.91,6.13,94.44,37.89,83.26,7.8
2023-09-05,Beijing,China,,136.64,98.21,12.67,25.9,9.08,67.5,39.23,77.13,12.31
2023-09-05,Sydney,Australia,,90.39,110.0,61.13,17.23,8.75,113.37,15.11,91.28,11.27
2023-09-05,New York,USA,,26.88,108.72,31.51,36.81,0.83,74.73,-3.42,22.48,4.94
2023-09-05,Rio de Janeiro,Brazil,,101.53,141.3,86.27,25.01,7.59,103.42,38.3,64.48,17.56
2023-09-05,Madrid,Spain,,149.22,98.56,85.02,16.43,8.66,91.09,31.57,57.56,17.69
